id,stream_name,analysis_name,display_name,alert_type,timestamp,message,image,video_name,ignored,last_update
1,CAM02,0,HLS,混雑,1727871344,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM02_2024-10-02_21:15:44+0900.jpg,CAM02_Congestion_2024-10-02_21:15:44+0900.mp4,0,2024-10-02 21:15:44
2,CAM02,0,HLS,停止,1727871378,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_21:16:18+0900.jpg,CAM02_Stop_2024-10-02_21:16:18+0900.mp4,0,2024-10-02 21:16:18
3,CAM02,0,HLS,停止,1727871777,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_21:22:57+0900.jpg,CAM02_Stop_2024-10-02_21:22:57+0900.mp4,0,2024-10-02 21:22:57
4,CAM02,0,HLS,停止,1727872711,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_21:38:31+0900.jpg,CAM02_Stop_2024-10-02_21:38:31+0900.mp4,0,2024-10-02 21:38:31
5,CAM02,0,HLS,停止,1727872900,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_21:41:40+0900.jpg,CAM02_Stop_2024-10-02_21:41:40+0900.mp4,0,2024-10-02 21:41:40
6,CAM02,0,HLS,停止,1727873141,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_21:45:41+0900.jpg,CAM02_Stop_2024-10-02_21:45:41+0900.mp4,0,2024-10-02 21:45:41
7,CAM02,0,HLS,停止,1727873673,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_21:54:33+0900.jpg,CAM02_Stop_2024-10-02_21:54:33+0900.mp4,0,2024-10-02 21:54:33
8,CAM02,0,HLS,停止,1727874039,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_22:00:39+0900.jpg,CAM02_Stop_2024-10-02_22:00:39+0900.mp4,0,2024-10-02 22:00:39
9,CAM02,0,HLS,停止,1727874276,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_22:04:36+0900.jpg,CAM02_Stop_2024-10-02_22:04:36+0900.mp4,0,2024-10-02 22:04:36
10,CAM02,0,HLS,停止,1727874490,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_22:08:10+0900.jpg,CAM02_Stop_2024-10-02_22:08:10+0900.mp4,0,2024-10-02 22:08:11
11,CAM02,0,HLS,停止,1727875076,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_22:17:56+0900.jpg,CAM02_Stop_2024-10-02_22:17:56+0900.mp4,0,2024-10-02 22:17:56
12,CAM02,0,HLS,停止,1727875328,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_22:22:08+0900.jpg,CAM02_Stop_2024-10-02_22:22:08+0900.mp4,0,2024-10-02 22:22:08
13,CAM02,0,HLS,停止,1727875675,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_22:27:55+0900.jpg,CAM02_Stop_2024-10-02_22:27:55+0900.mp4,0,2024-10-02 22:27:55
14,CAM02,0,HLS,停止,1727876738,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_22:45:38+0900.jpg,CAM02_Stop_2024-10-02_22:45:38+0900.mp4,0,2024-10-02 22:45:38
15,CAM02,0,HLS,停止,1727876904,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_22:48:24+0900.jpg,CAM02_Stop_2024-10-02_22:48:24+0900.mp4,0,2024-10-02 22:48:24
16,CAM02,0,HLS,停止,1727877750,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_23:02:30+0900.jpg,CAM02_Stop_2024-10-02_23:02:30+0900.mp4,0,2024-10-02 23:02:30
17,CAM02,0,HLS,停止,1727878019,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_23:06:59+0900.jpg,CAM02_Stop_2024-10-02_23:06:59+0900.mp4,0,2024-10-02 23:06:59
18,CAM02,0,HLS,停止,1727878491,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_23:14:51+0900.jpg,CAM02_Stop_2024-10-02_23:14:51+0900.mp4,0,2024-10-02 23:14:51
19,CAM02,0,HLS,停止,1727878643,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_23:17:23+0900.jpg,CAM02_Stop_2024-10-02_23:17:23+0900.mp4,0,2024-10-02 23:17:24
20,CAM02,0,HLS,停止,1727878814,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_23:20:14+0900.jpg,CAM02_Stop_2024-10-02_23:20:14+0900.mp4,0,2024-10-02 23:20:14
21,CAM02,0,HLS,停止,1727879151,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_23:25:51+0900.jpg,CAM02_Stop_2024-10-02_23:25:51+0900.mp4,0,2024-10-02 23:25:51
22,CAM02,0,HLS,停止,1727879420,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_23:30:20+0900.jpg,CAM02_Stop_2024-10-02_23:30:20+0900.mp4,0,2024-10-02 23:30:20
23,CAM02,0,HLS,停止,1727879602,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_23:33:22+0900.jpg,CAM02_Stop_2024-10-02_23:33:22+0900.mp4,0,2024-10-02 23:33:23
24,CAM02,0,HLS,停止,1727879698,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_23:34:58+0900.jpg,CAM02_Stop_2024-10-02_23:34:58+0900.mp4,0,2024-10-02 23:34:59
25,CAM02,0,HLS,停止,1727880258,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_23:44:18+0900.jpg,CAM02_Stop_2024-10-02_23:44:18+0900.mp4,0,2024-10-02 23:44:18
26,CAM02,0,HLS,停止,1727880485,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-02_23:48:05+0900.jpg,CAM02_Stop_2024-10-02_23:48:05+0900.mp4,0,2024-10-02 23:48:05
27,CAM02,0,HLS,停止,1727881240,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:00:40+0900.jpg,CAM02_Stop_2024-10-03_00:00:40+0900.mp4,0,2024-10-03 00:00:41
28,CAM02,0,HLS,停止,1727881397,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:03:17+0900.jpg,CAM02_Stop_2024-10-03_00:03:17+0900.mp4,0,2024-10-03 00:03:17
29,CAM02,0,HLS,停止,1727881731,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:08:51+0900.jpg,CAM02_Stop_2024-10-03_00:08:51+0900.mp4,0,2024-10-03 00:08:51
30,CAM02,0,HLS,停止,1727881946,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:12:26+0900.jpg,CAM02_Stop_2024-10-03_00:12:26+0900.mp4,0,2024-10-03 00:12:26
31,CAM02,0,HLS,停止,1727882127,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:15:27+0900.jpg,CAM02_Stop_2024-10-03_00:15:27+0900.mp4,0,2024-10-03 00:15:27
32,CAM02,0,HLS,停止,1727882358,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:19:18+0900.jpg,CAM02_Stop_2024-10-03_00:19:18+0900.mp4,0,2024-10-03 00:19:18
33,CAM02,0,HLS,停止,1727882620,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:23:40+0900.jpg,CAM02_Stop_2024-10-03_00:23:40+0900.mp4,0,2024-10-03 00:23:41
34,CAM02,0,HLS,停止,1727882902,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:28:22+0900.jpg,CAM02_Stop_2024-10-03_00:28:22+0900.mp4,0,2024-10-03 00:28:22
35,CAM02,0,HLS,停止,1727883126,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:32:06+0900.jpg,CAM02_Stop_2024-10-03_00:32:06+0900.mp4,0,2024-10-03 00:32:06
36,CAM02,0,HLS,停止,1727883269,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:34:29+0900.jpg,CAM02_Stop_2024-10-03_00:34:29+0900.mp4,0,2024-10-03 00:34:29
37,CAM02,0,HLS,停止,1727883506,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:38:26+0900.jpg,CAM02_Stop_2024-10-03_00:38:26+0900.mp4,0,2024-10-03 00:38:26
38,CAM02,0,HLS,停止,1727883830,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:43:50+0900.jpg,CAM02_Stop_2024-10-03_00:43:50+0900.mp4,0,2024-10-03 00:43:50
39,CAM02,0,HLS,停止,1727884101,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:48:21+0900.jpg,CAM02_Stop_2024-10-03_00:48:21+0900.mp4,0,2024-10-03 00:48:21
40,CAM02,0,HLS,停止,1727884349,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_00:52:29+0900.jpg,CAM02_Stop_2024-10-03_00:52:29+0900.mp4,0,2024-10-03 00:52:29
41,CAM02,0,HLS,停止,1727886358,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_01:25:58+0900.jpg,CAM02_Stop_2024-10-03_01:25:58+0900.mp4,0,2024-10-03 01:25:58
42,CAM02,0,HLS,停止,1727886801,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_01:33:21+0900.jpg,CAM02_Stop_2024-10-03_01:33:21+0900.mp4,0,2024-10-03 01:33:22
43,CAM02,0,HLS,停止,1727886912,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_01:35:12+0900.jpg,CAM02_Stop_2024-10-03_01:35:12+0900.mp4,0,2024-10-03 01:35:12
44,CAM02,0,HLS,停止,1727887014,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_01:36:54+0900.jpg,CAM02_Stop_2024-10-03_01:36:54+0900.mp4,0,2024-10-03 01:36:54
45,CAM02,0,HLS,停止,1727887296,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_01:41:36+0900.jpg,CAM02_Stop_2024-10-03_01:41:36+0900.mp4,0,2024-10-03 01:41:36
46,CAM02,0,HLS,停止,1727888009,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_01:53:29+0900.jpg,CAM02_Stop_2024-10-03_01:53:29+0900.mp4,0,2024-10-03 01:53:29
47,CAM02,0,HLS,停止,1727888178,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_01:56:18+0900.jpg,CAM02_Stop_2024-10-03_01:56:18+0900.mp4,0,2024-10-03 01:56:19
48,CAM02,0,HLS,停止,1727888509,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:01:49+0900.jpg,CAM02_Stop_2024-10-03_02:01:49+0900.mp4,0,2024-10-03 02:01:49
49,CAM02,0,HLS,停止,1727888780,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:06:20+0900.jpg,CAM02_Stop_2024-10-03_02:06:20+0900.mp4,0,2024-10-03 02:06:20
50,CAM02,0,HLS,停止,1727888968,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:09:28+0900.jpg,CAM02_Stop_2024-10-03_02:09:28+0900.mp4,0,2024-10-03 02:09:28
51,CAM02,0,HLS,停止,1727889334,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:15:34+0900.jpg,CAM02_Stop_2024-10-03_02:15:34+0900.mp4,0,2024-10-03 02:15:34
52,CAM02,0,HLS,停止,1727889555,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:19:15+0900.jpg,CAM02_Stop_2024-10-03_02:19:15+0900.mp4,0,2024-10-03 02:19:15
53,CAM02,0,HLS,停止,1727889722,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:22:02+0900.jpg,CAM02_Stop_2024-10-03_02:22:02+0900.mp4,0,2024-10-03 02:22:02
54,CAM02,0,HLS,停止,1727889884,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:24:44+0900.jpg,CAM02_Stop_2024-10-03_02:24:44+0900.mp4,0,2024-10-03 02:24:44
55,CAM02,0,HLS,停止,1727890209,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:30:09+0900.jpg,CAM02_Stop_2024-10-03_02:30:09+0900.mp4,0,2024-10-03 02:30:09
56,CAM02,0,HLS,停止,1727890322,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:32:02+0900.jpg,CAM02_Stop_2024-10-03_02:32:02+0900.mp4,0,2024-10-03 02:32:02
57,CAM02,0,HLS,停止,1727890537,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:35:37+0900.jpg,CAM02_Stop_2024-10-03_02:35:37+0900.mp4,0,2024-10-03 02:35:37
58,CAM02,0,HLS,停止,1727890829,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:40:29+0900.jpg,CAM02_Stop_2024-10-03_02:40:29+0900.mp4,0,2024-10-03 02:40:29
59,CAM02,0,HLS,停止,1727891093,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:44:53+0900.jpg,CAM02_Stop_2024-10-03_02:44:53+0900.mp4,0,2024-10-03 02:44:53
60,CAM02,0,HLS,停止,1727891256,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:47:36+0900.jpg,CAM02_Stop_2024-10-03_02:47:36+0900.mp4,0,2024-10-03 02:47:36
61,CAM02,0,HLS,停止,1727891641,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:54:01+0900.jpg,CAM02_Stop_2024-10-03_02:54:01+0900.mp4,0,2024-10-03 02:54:01
62,CAM02,0,HLS,停止,1727891754,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_02:55:54+0900.jpg,CAM02_Stop_2024-10-03_02:55:54+0900.mp4,0,2024-10-03 02:55:54
63,CAM02,0,HLS,停止,1727892627,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_03:10:27+0900.jpg,CAM02_Stop_2024-10-03_03:10:27+0900.mp4,0,2024-10-03 03:10:27
64,CAM02,0,HLS,停止,1727892761,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_03:12:41+0900.jpg,CAM02_Stop_2024-10-03_03:12:41+0900.mp4,0,2024-10-03 03:12:42
65,CAM02,0,HLS,停止,1727892908,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_03:15:08+0900.jpg,CAM02_Stop_2024-10-03_03:15:08+0900.mp4,0,2024-10-03 03:15:08
66,CAM02,0,HLS,停止,1727893137,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_03:18:57+0900.jpg,CAM02_Stop_2024-10-03_03:18:57+0900.mp4,0,2024-10-03 03:18:57
67,CAM02,0,HLS,停止,1727893402,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_03:23:22+0900.jpg,CAM02_Stop_2024-10-03_03:23:22+0900.mp4,0,2024-10-03 03:23:22
68,CAM02,0,HLS,停止,1727894132,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_03:35:32+0900.jpg,CAM02_Stop_2024-10-03_03:35:32+0900.mp4,0,2024-10-03 03:35:32
69,CAM02,0,HLS,停止,1727894344,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_03:39:04+0900.jpg,CAM02_Stop_2024-10-03_03:39:04+0900.mp4,0,2024-10-03 03:39:04
70,CAM02,0,HLS,停止,1727894465,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_03:41:05+0900.jpg,CAM02_Stop_2024-10-03_03:41:05+0900.mp4,0,2024-10-03 03:41:05
71,CAM02,0,HLS,停止,1727894889,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_03:48:09+0900.jpg,CAM02_Stop_2024-10-03_03:48:09+0900.mp4,0,2024-10-03 03:48:09
72,CAM02,0,HLS,停止,1727895119,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_03:51:59+0900.jpg,CAM02_Stop_2024-10-03_03:51:59+0900.mp4,0,2024-10-03 03:51:59
73,CAM02,0,HLS,停止,1727895228,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_03:53:48+0900.jpg,CAM02_Stop_2024-10-03_03:53:48+0900.mp4,0,2024-10-03 03:53:48
74,CAM02,0,HLS,停止,1727895548,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_03:59:08+0900.jpg,CAM02_Stop_2024-10-03_03:59:08+0900.mp4,0,2024-10-03 03:59:09
75,CAM02,0,HLS,停止,1727895882,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_04:04:42+0900.jpg,CAM02_Stop_2024-10-03_04:04:42+0900.mp4,0,2024-10-03 04:04:42
76,CAM02,0,HLS,停止,1727895993,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_04:06:33+0900.jpg,CAM02_Stop_2024-10-03_04:06:33+0900.mp4,0,2024-10-03 04:06:33
77,CAM02,0,HLS,停止,1727896201,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_04:10:01+0900.jpg,CAM02_Stop_2024-10-03_04:10:01+0900.mp4,0,2024-10-03 04:10:01
78,CAM02,0,HLS,停止,1727896656,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_04:17:36+0900.jpg,CAM02_Stop_2024-10-03_04:17:36+0900.mp4,0,2024-10-03 04:17:36
79,CAM02,0,HLS,停止,1727897147,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_04:25:47+0900.jpg,CAM02_Stop_2024-10-03_04:25:47+0900.mp4,0,2024-10-03 04:25:47
80,CAM02,0,HLS,混雑,1727897286,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM02_2024-10-03_04:28:06+0900.jpg,CAM02_Congestion_2024-10-03_04:28:06+0900.mp4,0,2024-10-03 04:28:06
81,CAM02,0,HLS,停止,1727897289,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_04:28:09+0900.jpg,CAM02_Stop_2024-10-03_04:28:09+0900.mp4,0,2024-10-03 04:28:09
82,CAM02,0,HLS,停止,1727897636,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_04:33:56+0900.jpg,CAM02_Stop_2024-10-03_04:33:56+0900.mp4,0,2024-10-03 04:33:56
83,CAM02,0,HLS,停止,1727898095,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_04:41:35+0900.jpg,CAM02_Stop_2024-10-03_04:41:35+0900.mp4,0,2024-10-03 04:41:35
84,CAM02,0,HLS,停止,1727898424,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_04:47:04+0900.jpg,CAM02_Stop_2024-10-03_04:47:04+0900.mp4,0,2024-10-03 04:47:04
85,CAM02,0,HLS,停止,1727899067,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_04:57:47+0900.jpg,CAM02_Stop_2024-10-03_04:57:47+0900.mp4,0,2024-10-03 04:57:47
86,CAM02,0,HLS,停止,1727899513,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_05:05:13+0900.jpg,CAM02_Stop_2024-10-03_05:05:13+0900.mp4,0,2024-10-03 05:05:13
87,CAM02,0,HLS,停止,1727905326,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_06:42:06+0900.jpg,CAM02_Stop_2024-10-03_06:42:06+0900.mp4,0,2024-10-03 06:42:06
88,CAM02,0,HLS,停止,1727912855,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_08:47:35+0900.jpg,CAM02_Stop_2024-10-03_08:47:35+0900.mp4,0,2024-10-03 08:47:35
89,CAM01,0,RTSP,混雑,1727920615,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_10:56:55+0900.jpg,CAM01_Congestion_2024-10-03_10:56:55+0900.mp4,0,2024-10-03 10:56:55
90,CAM02,0,HLS,停止,1727920903,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_11:01:43+0900.jpg,CAM02_Stop_2024-10-03_11:01:43+0900.mp4,0,2024-10-03 11:01:43
91,CAM02,0,HLS,停止,1727921125,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_11:05:25+0900.jpg,CAM02_Stop_2024-10-03_11:05:25+0900.mp4,0,2024-10-03 11:05:25
92,CAM02,0,HLS,停止,1727921583,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_11:13:03+0900.jpg,CAM02_Stop_2024-10-03_11:13:03+0900.mp4,0,2024-10-03 11:13:03
93,CAM01,0,RTSP,混雑,1727922654,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_11:30:54+0900.jpg,CAM01_Congestion_2024-10-03_11:30:54+0900.mp4,0,2024-10-03 11:30:54
94,CAM01,0,RTSP,混雑,1727922750,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_11:32:30+0900.jpg,CAM01_Congestion_2024-10-03_11:32:30+0900.mp4,0,2024-10-03 11:32:30
95,CAM01,0,RTSP,停止,1727922754,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM01_2024-10-03_11:32:34+0900.jpg,CAM01_Stop_2024-10-03_11:32:34+0900.mp4,0,2024-10-03 11:32:34
96,CAM01,0,RTSP,混雑,1727923131,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_11:38:51+0900.jpg,CAM01_Congestion_2024-10-03_11:38:51+0900.mp4,0,2024-10-03 11:38:51
97,CAM01,0,RTSP,混雑,1727924307,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_11:58:27+0900.jpg,CAM01_Congestion_2024-10-03_11:58:27+0900.mp4,0,2024-10-03 11:58:27
98,CAM01,0,RTSP,混雑,1727926630,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_12:37:10+0900.jpg,CAM01_Congestion_2024-10-03_12:37:10+0900.mp4,0,2024-10-03 12:37:10
99,CAM01,0,RTSP,混雑,1727928232,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_13:03:52+0900.jpg,CAM01_Congestion_2024-10-03_13:03:52+0900.mp4,0,2024-10-03 13:03:53
100,CAM01,0,RTSP,混雑,1727930534,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_13:42:14+0900.jpg,CAM01_Congestion_2024-10-03_13:42:14+0900.mp4,0,2024-10-03 13:42:14
101,CAM01,0,RTSP,混雑,1727930665,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_13:44:25+0900.jpg,CAM01_Congestion_2024-10-03_13:44:25+0900.mp4,0,2024-10-03 13:44:25
102,CAM01,0,RTSP,混雑,1727930911,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_13:48:31+0900.jpg,CAM01_Congestion_2024-10-03_13:48:31+0900.mp4,0,2024-10-03 13:48:31
103,CAM01,0,RTSP,停止,1727930929,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM01_2024-10-03_13:48:49+0900.jpg,CAM01_Stop_2024-10-03_13:48:49+0900.mp4,0,2024-10-03 13:48:49
104,CAM01,0,RTSP,混雑,1727931303,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_13:55:03+0900.jpg,CAM01_Congestion_2024-10-03_13:55:03+0900.mp4,0,2024-10-03 13:55:03
105,CAM01,0,RTSP,混雑,1727931870,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_14:04:30+0900.jpg,CAM01_Congestion_2024-10-03_14:04:30+0900.mp4,0,2024-10-03 14:04:30
106,CAM01,0,RTSP,混雑,1727932065,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_14:07:45+0900.jpg,CAM01_Congestion_2024-10-03_14:07:45+0900.mp4,0,2024-10-03 14:07:46
107,CAM01,0,RTSP,混雑,1727932518,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_14:15:18+0900.jpg,CAM01_Congestion_2024-10-03_14:15:18+0900.mp4,0,2024-10-03 14:15:18
108,CAM01,0,RTSP,混雑,1727935066,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_14:57:46+0900.jpg,CAM01_Congestion_2024-10-03_14:57:46+0900.mp4,0,2024-10-03 14:57:46
109,CAM01,0,RTSP,混雑,1727936086,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_15:14:46+0900.jpg,CAM01_Congestion_2024-10-03_15:14:46+0900.mp4,0,2024-10-03 15:14:46
110,CAM01,0,RTSP,混雑,1727936223,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_15:17:03+0900.jpg,CAM01_Congestion_2024-10-03_15:17:03+0900.mp4,0,2024-10-03 15:17:03
111,CAM02,0,HLS,混雑,1727937455,混雑#2台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM02_2024-10-03_15:37:35+0900.jpg,CAM02_Congestion_2024-10-03_15:37:35+0900.mp4,0,2024-10-03 15:37:35
112,CAM02,0,HLS,停止,1727937457,停止#1秒以上の車両の停止を検知しました,/data/tce/alerts/images/CAM02_2024-10-03_15:37:37+0900.jpg,CAM02_Stop_2024-10-03_15:37:37+0900.mp4,0,2024-10-03 15:37:37
113,CAM01,0,RTSP,混雑,1727937977,混雑#1台の車両を検知しました（閾値：1台）,/data/tce/alerts/images/CAM01_2024-10-03_15:46:17+0900.jpg,CAM01_Congestion_2024-10-03_15:46:17+0900.mp4,0,2024-10-03 15:46:17
